VendorID,lpep_pickup_datetime,lpep_dropoff_datetime,store_and_fwd_flag,RatecodeID,PULocationID,DOLocationID,passenger_count,trip_distance,fare_amount,extra,mta_tax,tip_amount,tolls_amount,ehail_fee,improvement_surcharge,total_amount,payment_type,trip_type,congestion_surcharge
2,02/04/2020 05:53:34 PM,02/04/2020 06:31:58 PM,N,1,65,232,1,5.99,26.5,1,0.5,0,0,,0.3,28.3,2,1,0
1,02/04/2020 05:53:36 PM,02/04/2020 06:33:57 PM,N,1,226,258,1,0,24.2,0,0.5,0,0,,0.3,25,1,1,0
2,02/04/2020 05:53:38 PM,02/04/2020 06:19:48 PM,N,1,82,198,1,3.64,17,1,0.5,0,0,,0.3,18.8,2,1,0
2,02/04/2020 05:53:38 PM,02/04/2020 06:00:58 PM,N,1,41,41,1,1.03,7,1,0.5,2.2,0,,0.3,11,1,1,0
2,02/04/2020 05:53:41 PM,02/04/2020 06:06:29 PM,N,1,242,183,1,1.54,9.5,1,0.5,0,0,,0.3,11.3,1,1,0
2,02/04/2020 05:53:42 PM,02/04/2020 06:03:17 PM,N,1,75,166,1,1.65,8.5,1,0.5,2,0,,0.3,12.3,1,1,0
2,02/04/2020 05:53:45 PM,02/04/2020 06:15:01 PM,N,1,97,61,1,3.23,15.5,1,0.5,0,0,,0.3,17.3,2,1,0
2,02/04/2020 05:53:47 PM,02/04/2020 06:04:45 PM,N,1,244,238,1,4.47,14.5,1,0.5,5.72,0,,0.3,24.77,1,1,2.75
2,02/04/2020 05:53:48 PM,02/04/2020 06:02:55 PM,N,1,223,70,1,3.04,11,1,0.5,0,0,,0.3,12.8,2,1,0
2,02/04/2020 05:53:48 PM,02/04/2020 05:56:19 PM,N,1,42,42,2,0.41,3.5,1,0.5,2,0,,0.3,7.3,1,1,0
2,02/04/2020 05:53:49 PM,02/04/2020 06:05:28 PM,N,1,75,237,6,1.29,8.5,1,0.5,2.61,0,,0.3,15.66,1,1,2.75
1,02/04/2020 05:53:58 PM,02/04/2020 06:03:23 PM,N,1,129,129,1,1.4,8,1,0.5,0,0,,0.3,9.8,2,1,0
,02/04/2020 05:54:00 PM,02/04/2020 06:05:00 PM,,,25,17,,2.17,22.36,2.75,0,0,0,,0.3,25.41,,,
1,02/04/2020 05:54:04 PM,02/04/2020 06:02:08 PM,N,1,212,213,1,1.2,7,1,0.5,1.75,0,,0.3,10.55,1,1,0
2,02/04/2020 05:54:07 PM,02/04/2020 05:55:31 PM,N,1,74,75,1,0.36,3,1,0.5,1,0,,0.3,5.8,1,1,0
1,02/04/2020 05:54:07 PM,02/04/2020 06:12:14 PM,N,1,65,79,1,5.1,17.5,3.75,0.5,0,0,,0.3,22.05,1,1,2.75
2,02/04/2020 05:54:21 PM,02/04/2020 06:06:50 PM,N,1,74,262,1,2.46,11,1,0.5,0,0,,0.3,15.55,2,1,2.75
2,02/04/2020 05:54:22 PM,02/04/2020 06:03:38 PM,N,1,33,49,1,1.54,8,1,0.5,2.45,0,,0.3,12.25,1,1,0
2,02/04/2020 05:54:23 PM,02/04/2020 05:59:33 PM,N,1,75,236,1,0.74,5.5,1,0.5,0,0,,0.3,10.05,2,1,2.75
1,02/04/2020 05:54:25 PM,02/04/2020 06:04:44 PM,N,1,52,106,1,1.7,8.5,1,0.5,3.05,0,,0.3,13.35,1,1,0
2,02/04/2020 05:54:35 PM,02/04/2020 06:08:28 PM,N,1,82,83,2,1.53,9.5,1,0.5,0,0,,0.3,11.3,2,1,0
2,02/04/2020 05:54:36 PM,02/04/2020 05:58:31 PM,N,1,95,95,1,0.42,4.5,1,0.5,1.58,0,,0.3,7.88,1,1,0
1,02/04/2020 05:54:47 PM,02/04/2020 05:59:16 PM,N,1,181,181,1,0.6,5,1,0.5,0,0,,0.3,6.8,2,1,0
1,02/04/2020 05:54:51 PM,02/04/2020 06:05:02 PM,N,1,260,157,1,1.3,8,1,0.5,0,0,,0.3,9.8,2,1,0
1,02/04/2020 05:54:52 PM,02/04/2020 06:40:18 PM,N,1,130,25,1,0,36.2,0,0.5,0,0,,0.3,37,1,1,0
2,02/04/2020 05:54:53 PM,02/04/2020 06:00:55 PM,N,1,74,41,1,0.99,6,1,0.5,1.95,0,,0.3,9.75,1,1,0
1,02/04/2020 05:55:00 PM,02/04/2020 06:11:23 PM,N,1,41,142,1,2.8,13,3.75,0.5,3,0,,0.3,20.55,1,1,2.75
,02/04/2020 05:55:00 PM,02/04/2020 06:09:00 PM,,,14,11,,2.72,6.53,2.75,0,0,6.12,,0.3,15.7,,,
,02/04/2020 05:55:00 PM,02/04/2020 06:23:00 PM,,,241,259,,3.81,20.07,2.75,0,0,0,,0.3,23.12,,,
,02/04/2020 05:55:00 PM,02/04/2020 06:29:00 PM,,,234,234,,8.07,32.91,2.75,0,0,0,,0.3,35.96,,,
,02/04/2020 05:55:00 PM,02/04/2020 06:28:00 PM,,,235,254,,5.89,29.45,2.75,0,0,0,,0.3,32.5,,,
,02/04/2020 05:55:00 PM,02/04/2020 06:24:00 PM,,,244,60,,4.3,24.52,2.75,0,0,0,,0.3,27.57,,,
2,02/04/2020 05:55:01 PM,02/04/2020 06:00:15 PM,N,1,193,193,1,1.03,5.5,1,0.5,1.46,0,,0.3,8.76,1,1,0
2,02/04/2020 05:55:01 PM,02/04/2020 06:04:12 PM,N,1,41,42,1,1.87,8.5,1,0.5,0,0,,0.3,10.3,2,1,0
2,02/04/2020 05:55:03 PM,02/04/2020 06:13:07 PM,N,1,92,129,1,2.8,13,1,0.5,0,0,,0.3,14.8,2,1,0
1,02/04/2020 05:55:06 PM,02/04/2020 06:08:30 PM,N,1,74,119,1,2.3,11,1,0.5,0.75,0,,0.3,13.55,1,1,0
2,02/04/2020 05:55:08 PM,02/04/2020 05:58:57 PM,N,1,166,166,1,0.56,4.5,1,0.5,2,0,,0.3,8.3,1,1,0
2,02/04/2020 05:55:10 PM,02/04/2020 06:04:01 PM,N,1,260,7,6,1.71,8,1,0.5,1.96,0,,0.3,11.76,1,1,0
2,02/04/2020 05:55:14 PM,02/04/2020 06:07:41 PM,N,1,7,223,1,1.68,9.5,1,0.5,0,0,,0.3,11.3,2,1,0
2,02/04/2020 05:55:22 PM,02/04/2020 06:10:21 PM,N,1,129,83,1,1.46,10.5,1,0.5,0,0,,0.3,12.3,2,1,0
2,02/04/2020 05:55:36 PM,02/04/2020 06:23:15 PM,N,1,25,141,1,8.29,26.5,1,0.5,0,0,,0.3,31.05,2,1,2.75
1,02/04/2020 05:55:46 PM,02/04/2020 06:20:01 PM,N,1,185,213,1,0,19.2,0,0.5,0,0,,0.3,20,1,1,0
2,02/04/2020 05:55:53 PM,02/04/2020 06:00:46 PM,N,1,75,43,1,0.84,5.5,1,0.5,1.82,0,,0.3,9.12,1,1,0
2,02/04/2020 05:55:54 PM,02/04/2020 06:09:40 PM,N,1,127,244,2,1.82,10,1,0.5,0,0,,0.3,11.8,2,1,0
,02/04/2020 05:56:00 PM,02/04/2020 06:02:00 PM,,,193,145,,1.39,8,0,0,1,0,,0.3,11.25,,,
,02/04/2020 05:56:00 PM,02/04/2020 06:07:00 PM,,,81,242,,3.41,16.37,0,0,0,0,,0.3,16.67,,,
2,02/04/2020 05:56:07 PM,02/04/2020 06:46:30 PM,N,1,33,132,5,17.71,51.5,1,0.5,10.66,0,,0.3,63.96,1,1,0
2,02/04/2020 05:56:12 PM,02/04/2020 06:04:07 PM,N,1,74,41,1,1.04,7,1,0.5,1.76,0,,0.3,10.56,1,1,0
2,02/04/2020 05:56:21 PM,02/04/2020 05:59:22 PM,N,1,42,42,1,0.52,4.5,1,0.5,0,0,,0.3,6.3,2,1,0
2,02/04/2020 05:56:21 PM,02/04/2020 06:16:06 PM,N,1,33,223,1,10.29,29,1,0.5,0,0,,0.3,30.8,2,1,0
2,02/04/2020 05:56:29 PM,02/04/2020 06:01:54 PM,N,1,95,95,1,0.63,5.5,1,0.5,1.46,0,,0.3,8.76,1,1,0
2,02/04/2020 05:56:32 PM,02/04/2020 06:12:20 PM,N,1,17,225,1,2.25,11.5,1,0.5,0,0,,0.3,13.3,2,1,0
2,02/04/2020 05:56:33 PM,02/04/2020 06:00:19 PM,N,1,75,74,1,1.19,5.5,1,0.5,0,0,,0.3,7.3,1,1,0
2,02/04/2020 05:56:34 PM,02/04/2020 06:17:33 PM,N,1,244,235,1,2.92,15,1,0.5,0,0,,0.3,16.8,1,1,0
2,02/04/2020 05:56:34 PM,02/04/2020 06:02:47 PM,N,1,7,179,2,0.78,6,1,0.5,1.95,0,,0.3,9.75,1,1,0
2,02/04/2020 05:56:35 PM,02/04/2020 06:02:39 PM,N,1,255,256,5,0.94,6,1,0.5,1.56,0,,0.3,9.36,1,1,0
2,02/04/2020 05:56:37 PM,02/04/2020 06:08:37 PM,N,1,82,129,1,1.46,9,1,0.5,2.16,0,,0.3,12.96,1,1,0
2,02/04/2020 05:56:45 PM,02/04/2020 06:04:35 PM,N,1,75,75,1,1.03,7,1,0.5,1.76,0,,0.3,10.56,1,1,0
2,02/04/2020 05:56:56 PM,02/04/2020 06:06:24 PM,N,1,43,236,1,1.09,7.5,1,0.5,2.41,0,,0.3,14.46,1,1,2.75
,02/04/2020 05:57:00 PM,02/04/2020 06:20:00 PM,,,91,39,,3.78,23.83,2.75,0,0,0,,0.3,26.88,,,
,02/04/2020 05:57:00 PM,02/04/2020 06:08:00 PM,,,47,94,,1.9,23.01,2.75,0.5,0,0,,0,26.26,,,
,02/04/2020 05:57:00 PM,02/04/2020 06:14:00 PM,,,189,188,,2.3,20.87,2.75,0.5,0,0,,0.3,24.42,,,
1,02/04/2020 05:57:04 PM,02/04/2020 06:07:29 PM,N,1,74,42,0,1.8,9,1,0.5,2.15,0,,0.3,12.95,1,1,0
2,02/04/2020 05:57:20 PM,02/04/2020 06:01:22 PM,N,1,42,42,1,0.48,4.5,1,0.5,0,0,,0.3,6.3,2,1,0
2,02/04/2020 05:57:21 PM,02/04/2020 06:06:23 PM,N,1,244,243,1,1.38,8,0.5,0.5,2.32,0,,0.3,11.62,1,1,0
2,02/04/2020 05:57:22 PM,02/04/2020 06:03:33 PM,N,1,210,210,1,0.86,6,1,0.5,1.56,0,,0.3,9.36,1,1,0
2,02/04/2020 05:57:28 PM,02/04/2020 06:05:39 PM,N,1,97,181,1,0.79,6.5,1,0.5,2.08,0,,0.3,10.38,1,1,0
1,02/04/2020 05:57:44 PM,02/04/2020 06:07:24 PM,N,1,166,239,1,1.6,8.5,3.75,0.5,2.6,0,,0.3,15.65,1,1,2.75
2,02/04/2020 05:57:52 PM,02/04/2020 06:07:45 PM,N,1,75,237,1,1.18,8,1,0.5,2.51,0,,0.3,15.06,1,1,2.75
1,02/04/2020 05:57:56 PM,02/04/2020 06:08:49 PM,N,1,75,42,1,2.6,10,1,0.5,0,0,,0.3,11.8,2,1,0
1,02/04/2020 05:57:58 PM,02/04/2020 06:05:57 PM,N,1,82,56,1,1,6.5,1,0.5,0,0,,0.3,8.3,2,1,0
2,02/04/2020 05:57:59 PM,02/04/2020 06:13:12 PM,N,1,168,7,1,4.49,15.5,1,0.5,0,6.12,,0.3,23.42,2,1,0
,02/04/2020 05:58:00 PM,02/04/2020 06:30:00 PM,,,181,225,,4.41,22.87,2.75,0.5,0,0,,0,26.12,,,
,02/04/2020 05:58:00 PM,02/04/2020 06:10:00 PM,,,134,95,,2.43,19.4,2.75,0,0,0,,0.3,22.45,,,
,02/04/2020 05:58:00 PM,02/04/2020 06:24:00 PM,,,130,219,,4.65,21.57,2.75,0,0,0,,0.3,24.62,,,
2,02/04/2020 05:58:03 PM,02/04/2020 06:14:02 PM,N,1,52,112,1,5.51,18,1,0.5,3.96,0,,0.3,23.76,1,1,0
2,02/04/2020 05:58:09 PM,02/04/2020 06:07:46 PM,N,1,95,28,1,1.69,8.5,1,0.5,2.06,0,,0.3,12.36,1,1,0
2,02/04/2020 05:58:11 PM,02/04/2020 06:00:48 PM,N,1,74,75,1,0.96,4.5,1,0.5,1.26,0,,0.3,7.56,1,1,0
2,02/04/2020 05:58:17 PM,02/04/2020 06:01:57 PM,N,1,75,43,1,0.87,5,1,0.5,0,0,,0.3,6.8,2,1,0
2,02/04/2020 05:58:22 PM,02/04/2020 06:21:12 PM,N,1,152,237,1,4.99,20,1,0.5,4.91,0,,0.3,29.46,1,1,2.75
1,02/04/2020 05:58:25 PM,02/04/2020 06:23:02 PM,N,1,244,212,1,0,20.2,0,0.5,0,0,,0.3,21,1,1,0
1,02/04/2020 05:58:26 PM,02/04/2020 06:12:15 PM,N,1,74,236,1,2.4,11,3.75,0.5,3.1,0,,0.3,18.65,1,1,2.75
2,02/04/2020 05:58:30 PM,02/04/2020 06:13:22 PM,N,1,250,169,1,3.85,15,1,0.5,0,0,,0.3,16.8,2,1,0
2,02/04/2020 05:58:31 PM,02/04/2020 06:16:08 PM,N,1,42,243,1,4.18,16,1,0.5,3.56,0,,0.3,21.36,1,1,0
1,02/04/2020 05:58:37 PM,02/04/2020 06:09:22 PM,N,1,166,238,1,1.6,9,3.75,0.5,2.7,0,,0.3,16.25,1,1,2.75
2,02/04/2020 05:58:38 PM,02/04/2020 06:48:44 PM,N,2,152,132,1,18.93,52,4.5,0.5,12.68,6.12,,0.3,76.1,1,1,0
2,02/04/2020 05:58:43 PM,02/04/2020 06:05:30 PM,N,1,166,151,1,0.98,6.5,1,0.5,1.66,0,,0.3,9.96,1,1,0
2,02/04/2020 05:58:49 PM,02/04/2020 06:04:12 PM,N,1,42,247,1,0.99,6,1,0.5,0,0,,0.3,7.8,2,1,0
2,02/04/2020 05:58:59 PM,02/04/2020 06:12:11 PM,N,1,75,143,1,2.66,11.5,1,0.5,0,0,,0.3,16.05,2,1,2.75
2,02/04/2020 05:59:00 PM,02/04/2020 06:10:36 PM,N,1,85,71,1,1.74,9.5,1,0.5,0,0,,0.3,11.3,1,1,0
,02/04/2020 05:59:00 PM,02/04/2020 06:07:00 PM,,,76,76,,1.16,15.23,2.75,0.5,0,0,,0,18.48,,,
2,02/04/2020 05:59:13 PM,02/04/2020 06:35:19 PM,N,1,75,20,1,6.78,28,1,0.5,0,0,,0.3,29.8,1,1,0
2,02/04/2020 05:59:19 PM,02/04/2020 06:13:56 PM,N,1,42,244,1,2.53,11.5,1,0.5,0.8,0,,0.3,14.1,1,1,0
2,02/04/2020 05:59:28 PM,02/04/2020 06:05:13 PM,N,1,42,41,1,0.8,5.5,1,0.5,0,0,,0.3,7.3,2,1,0
2,02/04/2020 05:59:35 PM,02/04/2020 06:08:54 PM,N,1,66,52,6,2.03,8.5,1,0.5,0,0,,0.3,10.3,2,1,0
2,02/04/2020 05:59:37 PM,02/04/2020 06:04:14 PM,N,1,134,28,2,0.96,5.5,1,0.5,1.46,0,,0.3,8.76,1,1,0
2,02/04/2020 05:59:37 PM,02/04/2020 06:25:03 PM,N,1,244,48,5,7,25.5,1,0.5,6.01,0,,0.3,36.06,1,1,2.75
2,02/04/2020 05:59:47 PM,02/04/2020 06:07:45 PM,N,1,41,152,1,1.08,7,1,0.5,1.76,0,,0.3,10.56,1,1,0
2,02/04/2020 05:59:49 PM,02/04/2020 06:04:04 PM,N,1,42,247,1,0.73,4.5,1,0.5,0,0,,0.3,6.3,2,1,0
2,02/04/2020 05:59:51 PM,02/04/2020 06:04:10 PM,N,1,75,74,1,1.33,6,1,0.5,1,0,,0.3,8.8,1,1,0
,02/04/2020 06:00:00 PM,02/04/2020 06:14:00 PM,,,35,39,,2.57,23.31,2.75,0,0,0,,0.3,26.36,,,
2,02/04/2020 06:00:05 PM,02/04/2020 06:22:17 PM,N,1,193,56,1,8.39,25.5,1,0.5,0,0,,0.3,27.3,2,1,0
2,02/04/2020 06:00:08 PM,02/04/2020 06:18:52 PM,N,1,65,37,3,3.56,16,1,0.5,0,0,,0.3,17.8,2,1,0
2,02/04/2020 06:00:18 PM,02/04/2020 06:03:29 PM,N,1,134,134,1,0.47,4,1,0.5,1.04,0,,0.3,6.84,1,1,0
2,02/04/2020 06:00:20 PM,02/04/2020 06:10:00 PM,N,1,260,129,1,1.65,8,1,0.5,0,0,,0.3,9.8,2,1,0
2,02/04/2020 06:00:21 PM,02/04/2020 06:07:32 PM,N,1,75,74,1,1.57,7,1,0.5,1.76,0,,0.3,10.56,1,1,0
2,02/04/2020 06:00:25 PM,02/04/2020 06:16:16 PM,N,1,74,262,2,2.63,12.5,1,0.5,3.41,0,,0.3,20.46,1,1,2.75
2,02/04/2020 06:00:34 PM,02/04/2020 06:06:36 PM,N,1,43,236,1,1.04,6,1,0.5,2.11,0,,0.3,12.66,1,1,2.75
2,02/04/2020 06:00:37 PM,02/04/2020 06:09:54 PM,N,1,260,129,1,1.91,8.5,1,0.5,2.58,0,,0.3,12.88,1,1,0
1,02/04/2020 06:00:38 PM,02/04/2020 06:08:32 PM,N,1,223,223,1,0.9,6.5,1,0.5,1.65,0,,0.3,9.95,1,1,0
2,02/04/2020 06:00:38 PM,02/04/2020 06:11:27 PM,N,1,74,41,1,1,8.5,1,0.5,1,0,,0.3,11.3,1,1,0
2,02/04/2020 06:00:41 PM,02/04/2020 06:05:47 PM,N,1,97,97,1,0.66,5.5,1,0.5,0,0,,0.3,7.3,2,1,0
1,02/04/2020 06:00:43 PM,02/04/2020 06:02:14 PM,N,1,25,106,1,0.4,3.5,1,0.5,1.05,0,,0.3,6.35,1,1,0
1,02/04/2020 06:00:52 PM,02/04/2020 06:09:04 PM,N,1,166,42,1,0.9,7,1,0.5,0,0,,0.3,8.8,2,1,0
,02/04/2020 06:01:00 PM,02/04/2020 06:34:00 PM,,,45,225,,5.57,26.16,2.75,0,0,0,,0.3,29.21,,,
,02/04/2020 06:01:00 PM,02/04/2020 06:33:00 PM,,,42,197,,12.61,39.28,2.75,0,0,6.12,,0.3,48.45,,,
,02/04/2020 06:01:00 PM,02/04/2020 06:29:00 PM,,,41,169,,5.64,24.81,2.75,0,0,0,,0.3,27.86,,,
,02/04/2020 06:01:00 PM,02/04/2020 06:51:00 PM,,,33,39,,7.1,36.45,2.75,0,0,0,,0.3,39.5,,,
,02/04/2020 06:01:00 PM,02/04/2020 06:49:00 PM,,,71,205,,12,48.11,2.75,0,0,0,,0.3,51.16,,,
2,02/04/2020 06:01:04 PM,02/04/2020 06:05:52 PM,N,1,223,223,1,0.85,5.5,1,0.5,1,0,,0.3,8.3,1,1,0
1,02/04/2020 06:01:09 PM,02/04/2020 06:17:38 PM,N,1,146,70,2,3.4,13,1,0.5,5.2,0,,0.3,20,1,1,0
1,02/04/2020 06:01:09 PM,02/04/2020 06:15:00 PM,N,1,74,116,1,1.9,10.5,1,0.5,2,0,,0.3,14.3,1,1,0
2,02/04/2020 06:01:11 PM,02/04/2020 06:05:27 PM,N,1,52,40,1,0.9,5,1,0.5,1.36,0,,0.3,8.16,1,1,0
2,02/04/2020 06:01:22 PM,02/04/2020 06:16:39 PM,N,1,75,42,1,2.91,12.5,1,0.5,0,0,,0.3,14.3,2,1,0
2,02/04/2020 06:01:22 PM,02/04/2020 06:06:07 PM,N,1,75,41,1,0.83,5,1,0.5,0,0,,0.3,6.8,1,1,0
2,02/04/2020 06:01:22 PM,02/04/2020 06:09:00 PM,N,1,33,195,1,1.73,8,1,0.5,1.96,0,,0.3,11.76,1,1,0
2,02/04/2020 06:01:26 PM,02/04/2020 06:12:26 PM,N,1,74,238,1,2.13,9.5,1,0.5,2.26,0,,0.3,13.56,1,1,0
2,02/04/2020 06:01:30 PM,02/04/2020 06:02:30 PM,N,5,157,157,1,0,20,0,0,4.06,0,,0.3,24.36,1,2,0
2,02/04/2020 06:01:34 PM,02/04/2020 06:07:09 PM,N,1,129,260,2,0.89,6,1,0.5,0,0,,0.3,7.8,2,1,0
1,02/04/2020 06:01:35 PM,02/04/2020 06:05:47 PM,N,1,41,152,1,0.6,5,1,0.5,0,0,,0.3,6.8,2,1,0
2,02/04/2020 06:01:46 PM,02/04/2020 06:20:43 PM,N,1,33,188,1,2.82,14,1,0.5,0,0,,0.3,15.8,2,1,0
2,02/04/2020 06:01:48 PM,02/04/2020 06:10:20 PM,N,1,52,195,2,1.72,8,1,0.5,0,0,,0.3,9.8,2,1,0
2,02/04/2020 06:01:51 PM,02/04/2020 06:11:11 PM,N,1,83,157,1,1.5,8,1,0.5,4,0,,0.3,13.8,1,1,0
,02/04/2020 06:02:00 PM,02/04/2020 06:35:00 PM,,,76,49,,5.64,23.31,2.75,0,0,0,,0.3,26.36,,,
,02/04/2020 06:02:00 PM,02/04/2020 06:21:00 PM,,,51,174,,3.51,24.62,2.75,0,0,0,,0.3,27.67,,,
2,02/04/2020 06:02:08 PM,02/04/2020 06:06:35 PM,N,1,75,74,1,1.23,6,1,0.5,2.34,0,,0.3,10.14,1,1,0
2,02/04/2020 06:02:09 PM,02/04/2020 06:08:13 PM,N,1,75,74,1,1.33,6.5,1,0.5,1,0,,0.3,9.3,1,1,0
2,02/04/2020 06:02:09 PM,02/04/2020 06:09:03 PM,N,1,82,129,1,0.51,6,1,0.5,0,0,,0.3,7.8,2,1,0
2,02/04/2020 06:02:15 PM,02/04/2020 06:17:15 PM,N,1,166,263,5,2.18,11.5,1,0.5,2.66,0,,0.3,15.96,1,1,0
2,02/04/2020 06:02:30 PM,02/04/2020 06:15:58 PM,N,1,65,181,1,2.36,11,1,0.5,0,0,,0.3,12.8,1,1,0
2,02/04/2020 06:02:35 PM,02/04/2020 06:09:53 PM,N,1,75,239,1,1.71,7.5,1,0.5,2.41,0,,0.3,14.46,1,1,2.75
2,02/04/2020 06:02:43 PM,02/04/2020 06:23:44 PM,N,1,66,162,1,6.09,21.5,1,0.5,4.17,0,,0.3,30.22,1,1,2.75
2,02/04/2020 06:02:55 PM,02/04/2020 06:08:28 PM,N,1,244,243,2,0.79,5.5,1,0.5,0,0,,0.3,7.3,2,1,0
2,02/04/2020 06:02:57 PM,02/04/2020 06:38:37 PM,N,1,260,132,1,13.64,40,1,0.5,0,0,,0.3,41.8,2,1,0
2,02/04/2020 06:02:58 PM,02/04/2020 06:08:43 PM,N,1,260,260,6,0.84,5.5,0.5,0.5,0,0,,0.3,6.8,2,1,0
2,02/04/2020 06:02:59 PM,02/04/2020 06:37:45 PM,N,1,18,220,1,3.33,22,1,0.5,0,0,,0.3,23.8,1,1,0
,02/04/2020 06:03:00 PM,02/04/2020 06:28:00 PM,,,25,62,,3.63,20.93,2.75,0,0,0,,0.3,23.98,,,
,02/04/2020 06:03:00 PM,02/04/2020 06:46:00 PM,,,72,242,,16.63,51.76,2.75,0,0,6.12,,0.3,60.93,,,
2,02/04/2020 06:03:05 PM,02/04/2020 06:08:29 PM,N,1,74,41,1,0.71,5.5,1,0.5,0,0,,0.3,7.3,2,1,0
2,02/04/2020 06:03:11 PM,02/04/2020 06:15:46 PM,N,1,129,260,1,1.26,9,1,0.5,0,0,,0.3,10.8,2,1,0
2,02/04/2020 06:03:11 PM,02/04/2020 06:03:58 PM,N,1,42,42,1,0,2.5,1,0.5,0.5,0,,0.3,4.8,1,1,0
2,02/04/2020 06:03:20 PM,02/04/2020 06:17:40 PM,N,1,24,236,1,2.34,11.5,1,0.5,3.21,0,,0.3,19.26,1,1,2.75
2,02/04/2020 06:03:21 PM,02/04/2020 06:38:25 PM,N,1,130,265,1,14.16,41,1,0.5,1,0,,0.3,43.8,1,1,0
2,02/04/2020 06:03:27 PM,02/04/2020 06:18:58 PM,N,1,25,181,1,2.13,11,1,0.5,3.2,0,,0.3,16,1,1,0
2,02/04/2020 06:03:29 PM,02/04/2020 06:24:11 PM,N,1,7,157,1,3.4,15.5,1,0.5,0,0,,0.3,17.3,2,1,0
2,02/04/2020 06:03:30 PM,02/04/2020 06:28:50 PM,N,1,7,95,1,8.5,27,1,0.5,8.64,0,,0.3,37.44,1,1,0
2,02/04/2020 06:03:31 PM,02/04/2020 06:11:33 PM,N,1,97,25,1,1.16,6.5,1,0.5,0,0,,0.3,8.3,2,1,0
2,02/04/2020 06:03:32 PM,02/04/2020 06:15:35 PM,N,1,97,148,1,2.26,11,1,0.5,2.49,0,,0.3,18.04,1,1,2.75
2,02/04/2020 06:03:32 PM,02/04/2020 06:58:07 PM,N,1,244,181,1,16.32,49.5,1,0.5,10.81,0,,0.3,64.86,1,1,2.75
2,02/04/2020 06:03:39 PM,02/04/2020 06:10:44 PM,N,1,43,263,1,1.07,6.5,1,0.5,2.21,0,,0.3,13.26,1,1,2.75
2,02/04/2020 06:03:44 PM,02/04/2020 06:28:39 PM,N,1,193,198,1,5.4,19.5,1,0.5,2.56,0,,0.3,23.86,1,1,0
2,02/04/2020 06:03:46 PM,02/04/2020 06:18:59 PM,N,1,7,140,1,3.01,12.5,1,0.5,4.26,0,,0.3,21.31,1,1,2.75
2,02/04/2020 06:03:51 PM,02/04/2020 06:21:35 PM,N,1,33,49,1,2.28,12.5,1,0.5,2.86,0,,0.3,17.16,1,1,0
2,02/04/2020 06:03:59 PM,02/04/2020 06:09:51 PM,N,1,166,166,1,0.67,5,1,0.5,0,0,,0.3,6.8,2,1,0
2,02/04/2020 06:03:59 PM,02/04/2020 06:18:56 PM,N,1,260,138,1,4,14.5,1,0.5,3.26,0,,0.3,19.56,1,1,0
,02/04/2020 06:04:00 PM,02/04/2020 06:12:00 PM,,,61,61,,0.52,16.73,2.75,0,0,0,,0.3,19.78,,,
,02/04/2020 06:04:00 PM,02/04/2020 06:36:00 PM,,,42,254,,9.44,26.14,2.75,0,0,0,,0.3,29.19,,,
2,02/04/2020 06:04:06 PM,02/04/2020 06:18:45 PM,N,1,74,236,1,2.5,12,1,0.5,3.31,0,,0.3,19.86,1,1,2.75
2,02/04/2020 06:04:08 PM,02/04/2020 06:25:01 PM,N,1,65,262,1,7.59,23.5,1,0.5,2,0,,0.3,30.05,1,1,2.75
2,02/04/2020 06:04:09 PM,02/04/2020 06:06:21 PM,N,1,43,238,2,0.72,4,1,0.5,1.16,0,,0.3,6.96,1,1,0
2,02/04/2020 06:04:12 PM,02/04/2020 06:16:30 PM,N,1,260,7,1,1.87,9.5,1,0.5,2.26,0,,0.3,13.56,1,1,0
2,02/04/2020 06:04:18 PM,02/04/2020 06:09:45 PM,N,1,255,255,2,0.66,5,1,0.5,0,0,,0.3,6.8,2,1,0
2,02/04/2020 06:04:21 PM,02/04/2020 06:16:36 PM,N,1,74,236,2,2.1,10,1,0.5,3.64,0,,0.3,18.19,1,1,2.75
2,02/04/2020 06:04:24 PM,02/04/2020 06:29:30 PM,N,1,66,234,1,5.21,20.5,1,0.5,5.01,0,,0.3,30.06,1,1,2.75
2,02/04/2020 06:04:30 PM,02/04/2020 06:23:59 PM,N,1,75,137,1,4.76,17.5,1,0.5,2.5,0,,0.3,24.55,1,1,2.75
2,02/04/2020 06:04:30 PM,02/04/2020 06:11:27 PM,N,1,41,152,2,0.83,6,1,0.5,1.56,0,,0.3,9.36,1,1,0
1,02/04/2020 06:04:30 PM,02/04/2020 06:23:03 PM,N,1,244,239,2,5.1,19,3.75,0.5,0,0,,0.3,23.55,2,1,2.75
2,02/04/2020 06:04:31 PM,02/04/2020 06:10:48 PM,N,1,33,52,1,0.8,5.5,1,0.5,2.19,0,,0.3,9.49,1,1,0
2,02/04/2020 06:04:38 PM,02/04/2020 06:39:05 PM,N,1,71,210,3,5.77,25,1,0.5,0,0,,0.3,26.8,1,1,0
2,02/04/2020 06:04:39 PM,02/04/2020 06:09:52 PM,N,1,166,151,4,0.78,5.5,1,0.5,0,0,,0.3,7.3,2,1,0
2,02/04/2020 06:04:40 PM,02/04/2020 06:15:48 PM,N,1,74,42,1,1.81,9.5,1,0.5,0,0,,0.3,11.3,1,1,0
